CUDA Memory Cleared. Current VRAM Usage: 0.00 MB
On device cuda
Getting data loader crumb
Total unique classes found: 2
Label IDs: [0, 1]
Total images in dataset: 2003
Total batches: 86 (at batch size 16)

============================================================
Run 1/1  |  seed=44  |  results -> results/robust_classification/run_20260701_101023_seed44
============================================================

Training robust_classification for 200 epochs
  Batch   0 | t=[0,0] | loss=0.7179 | acc=9/16 | MISCLASSIFIED: [0] pred=0 true=1 t=0, [1] pred=1 true=0 t=0, [6] pred=1 true=0 t=0, [10] pred=0 true=1 t=0, [12] pred=1 true=0 t=0, [13] pred=1 true=0 t=0, [14] pred=1 true=0 t=0
  Batch  27 | t=[1,19] | loss=0.6586 | acc=8/16 | MISCLASSIFIED: [4] pred=1 true=0 t=18, [5] pred=1 true=0 t=19, [7] pred=0 true=1 t=11, [8] pred=1 true=0 t=9, [9] pred=1 true=0 t=6, [11] pred=1 true=0 t=9, [12] pred=1 true=0 t=8, [14] pred=1 true=0 t=12
  Batch  28 | t=[0,17] | loss=0.6069 | acc=11/16 | MISCLASSIFIED: [2] pred=0 true=1 t=14, [5] pred=0 true=1 t=9, [7] pred=0 true=1 t=17, [9] pred=0 true=1 t=10, [11] pred=0 true=1 t=0
  Batch  29 | t=[3,18] | loss=0.5949 | acc=10/16 | MISCLASSIFIED: [1] pred=0 true=1 t=12, [6] pred=0 true=1 t=12, [7] pred=0 true=1 t=15, [8] pred=0 true=1 t=11, [9] pred=1 true=0 t=3, [12] pred=0 true=1 t=18
  Batch  30 | t=[1,19] | loss=0.6905 | acc=10/16 | MISCLASSIFIED: [0] pred=0 true=1 t=18, [1] pred=1 true=0 t=12, [2] pred=0 true=1 t=10, [4] pred=1 true=0 t=19, [13] pred=1 true=0 t=7, [14] pred=0 true=1 t=9
  Batch  31 | t=[0,18] | loss=0.6084 | acc=12/16 | MISCLASSIFIED: [8] pred=0 true=1 t=0, [9] pred=1 true=0 t=5, [13] pred=0 true=1 t=10, [15] pred=0 true=1 t=5
  Batch  32 | t=[0,18] | loss=0.4718 | acc=12/16 | MISCLASSIFIED: [2] pred=0 true=1 t=18, [6] pred=0 true=1 t=3, [13] pred=0 true=1 t=4, [14] pred=0 true=1 t=0
  Batch  33 | t=[0,19] | loss=0.4594 | acc=12/16 | MISCLASSIFIED: [4] pred=1 true=0 t=0, [10] pred=0 true=1 t=19, [11] pred=0 true=1 t=0, [13] pred=1 true=0 t=17
  Batch  34 | t=[2,19] | loss=0.5855 | acc=12/16 | MISCLASSIFIED: [7] pred=1 true=0 t=17, [12] pred=1 true=0 t=13, [13] pred=1 true=0 t=16, [15] pred=1 true=0 t=2
  Batch  35 | t=[0,17] | loss=1.2415 | acc=10/16 | MISCLASSIFIED: [1] pred=1 true=0 t=5, [4] pred=1 true=0 t=5, [6] pred=1 true=0 t=1, [7] pred=0 true=1 t=7, [13] pred=0 true=1 t=1, [14] pred=1 true=0 t=7
  Batch  36 | t=[0,17] | loss=0.7276 | acc=10/16 | MISCLASSIFIED: [0] pred=0 true=1 t=2, [1] pred=1 true=0 t=5, [5] pred=0 true=1 t=5, [7] pred=1 true=0 t=16, [11] pred=0 true=1 t=0, [12] pred=0 true=1 t=2
  Batch  37 | t=[1,18] | loss=0.7725 | acc=10/16 | MISCLASSIFIED: [0] pred=0 true=1 t=8, [2] pred=0 true=1 t=18, [6] pred=0 true=1 t=7, [8] pred=0 true=1 t=5, [11] pred=0 true=1 t=3, [14] pred=1 true=0 t=14
  Batch  38 | t=[1,18] | loss=0.4579 | acc=12/16 | MISCLASSIFIED: [5] pred=0 true=1 t=16, [6] pred=1 true=0 t=12, [8] pred=0 true=1 t=7, [15] pred=1 true=0 t=15
  Batch  39 | t=[0,19] | loss=0.7228 | acc=11/16 | MISCLASSIFIED: [2] pred=0 true=1 t=19, [6] pred=1 true=0 t=19, [10] pred=0 true=1 t=2, [11] pred=0 true=1 t=2, [13] pred=0 true=1 t=0
  Batch  40 | t=[0,19] | loss=0.4046 | acc=14/16 | MISCLASSIFIED: [3] pred=0 true=1 t=0, [12] pred=0 true=1 t=9
  Batch  41 | t=[0,19] | loss=0.9868 | acc=9/16 | MISCLASSIFIED: [3] pred=0 true=1 t=0, [7] pred=0 true=1 t=7, [8] pred=0 true=1 t=17, [9] pred=0 true=1 t=8, [10] pred=0 true=1 t=19, [11] pred=0 true=1 t=18, [15] pred=1 true=0 t=9
  Batch  42 | t=[0,19] | loss=0.5374 | acc=11/16 | MISCLASSIFIED: [0] pred=1 true=0 t=14, [1] pred=0 true=1 t=3, [5] pred=1 true=0 t=9, [10] pred=1 true=0 t=0, [15] pred=0 true=1 t=18
  Batch  43 | t=[1,17] | loss=0.9855 | acc=10/16 | MISCLASSIFIED: [3] pred=1 true=0 t=1, [9] pred=1 true=0 t=17, [11] pred=1 true=0 t=6, [12] pred=1 true=0 t=10, [13] pred=1 true=0 t=15, [15] pred=1 true=0 t=1
  Batch  44 | t=[0,19] | loss=1.2786 | acc=9/16 | MISCLASSIFIED: [0] pred=1 true=0 t=15, [3] pred=1 true=0 t=19, [4] pred=1 true=0 t=1, [6] pred=1 true=0 t=8, [12] pred=1 true=0 t=7, [13] pred=1 true=0 t=5, [14] pred=1 true=0 t=11
  Batch  45 | t=[0,19] | loss=0.8418 | acc=9/16 | MISCLASSIFIED: [3] pred=1 true=0 t=7, [5] pred=1 true=0 t=11, [6] pred=1 true=0 t=15, [8] pred=1 true=0 t=4, [9] pred=1 true=0 t=19, [10] pred=1 true=0 t=4, [12] pred=1 true=0 t=19
  Batch  46 | t=[2,17] | loss=0.8197 | acc=8/16 | MISCLASSIFIED: [1] pred=0 true=1 t=14, [2] pred=0 true=1 t=4, [3] pred=0 true=1 t=2, [6] pred=1 true=0 t=3, [7] pred=0 true=1 t=9, [9] pred=0 true=1 t=9, [11] pred=1 true=0 t=3, [13] pred=0 true=1 t=9
  Batch  47 | t=[2,19] | loss=0.6919 | acc=10/16 | MISCLASSIFIED: [0] pred=0 true=1 t=13, [6] pred=0 true=1 t=10, [7] pred=0 true=1 t=10, [11] pred=0 true=1 t=19, [14] pred=0 true=1 t=3, [15] pred=0 true=1 t=19
  Batch  48 | t=[0,16] | loss=1.3812 | acc=6/16 | MISCLASSIFIED: [1] pred=0 true=1 t=14, [2] pred=0 true=1 t=3, [3] pred=0 true=1 t=0, [4] pred=0 true=1 t=11, [5] pred=0 true=1 t=10, [6] pred=0 true=1 t=15, [8] pred=0 true=1 t=4, [10] pred=0 true=1 t=8, [13] pred=0 true=1 t=12, [15] pred=0 true=1 t=8
  Batch  49 | t=[0,19] | loss=0.5259 | acc=13/16 | MISCLASSIFIED: [2] pred=1 true=0 t=16, [8] pred=0 true=1 t=4, [13] pred=0 true=1 t=12
  Batch  50 | t=[1,18] | loss=0.5920 | acc=13/16 | MISCLASSIFIED: [6] pred=1 true=0 t=17, [9] pred=1 true=0 t=1, [14] pred=1 true=0 t=2
  Batch  51 | t=[1,16] | loss=0.5569 | acc=11/16 | MISCLASSIFIED: [0] pred=1 true=0 t=1, [2] pred=1 true=0 t=13, [5] pred=1 true=0 t=2, [7] pred=1 true=0 t=12, [13] pred=1 true=0 t=5
  Batch  52 | t=[1,19] | loss=1.0421 | acc=8/16 | MISCLASSIFIED: [0] pred=1 true=0 t=1, [2] pred=1 true=0 t=8, [3] pred=1 true=0 t=19, [4] pred=1 true=0 t=11, [7] pred=0 true=1 t=9, [9] pred=1 true=0 t=1, [10] pred=0 true=1 t=4, [13] pred=1 true=0 t=6
  Batch  53 | t=[0,19] | loss=0.4875 | acc=13/16 | MISCLASSIFIED: [0] pred=1 true=0 t=0, [4] pred=1 true=0 t=4, [6] pred=1 true=0 t=2
  Batch  54 | t=[0,19] | loss=0.5651 | acc=12/16 | MISCLASSIFIED: [0] pred=1 true=0 t=0, [3] pred=1 true=0 t=19, [4] pred=0 true=1 t=18, [8] pred=0 true=1 t=14
  Batch  55 | t=[4,19] | loss=1.1780 | acc=8/16 | MISCLASSIFIED: [0] pred=0 true=1 t=14, [1] pred=0 true=1 t=16, [3] pred=0 true=1 t=6, [5] pred=0 true=1 t=17, [6] pred=1 true=0 t=7, [8] pred=0 true=1 t=13, [9] pred=1 true=0 t=16, [14] pred=0 true=1 t=14
  Batch  56 | t=[0,18] | loss=0.4554 | acc=13/16 | MISCLASSIFIED: [3] pred=0 true=1 t=18, [14] pred=0 true=1 t=1, [15] pred=1 true=0 t=7
  Batch  57 | t=[0,18] | loss=0.8491 | acc=9/16 | MISCLASSIFIED: [2] pred=1 true=0 t=10, [5] pred=0 true=1 t=11, [6] pred=1 true=0 t=9, [7] pred=1 true=0 t=3, [8] pred=1 true=0 t=12, [12] pred=1 true=0 t=18, [15] pred=0 true=1 t=9
  Batch  58 | t=[1,16] | loss=0.7404 | acc=10/16 | MISCLASSIFIED: [1] pred=0 true=1 t=8, [3] pred=0 true=1 t=3, [4] pred=0 true=1 t=15, [5] pred=0 true=1 t=9, [9] pred=0 true=1 t=10, [13] pred=0 true=1 t=16
  Batch  59 | t=[0,19] | loss=0.5609 | acc=13/16 | MISCLASSIFIED: [4] pred=0 true=1 t=13, [5] pred=1 true=0 t=9, [13] pred=0 true=1 t=2
  Batch  60 | t=[0,18] | loss=0.5745 | acc=11/16 | MISCLASSIFIED: [0] pred=0 true=1 t=0, [1] pred=1 true=0 t=3, [4] pred=1 true=0 t=18, [7] pred=0 true=1 t=13, [14] pred=0 true=1 t=15
  Batch  61 | t=[1,19] | loss=0.5567 | acc=12/16 | MISCLASSIFIED: [0] pred=0 true=1 t=10, [1] pred=1 true=0 t=16, [7] pred=0 true=1 t=11, [11] pred=1 true=0 t=11
  Batch  62 | t=[0,19] | loss=0.6555 | acc=7/16 | MISCLASSIFIED: [0] pred=0 true=1 t=14, [1] pred=1 true=0 t=8, [2] pred=1 true=0 t=16, [5] pred=1 true=0 t=11, [9] pred=0 true=1 t=19, [10] pred=1 true=0 t=16, [11] pred=0 true=1 t=11, [13] pred=1 true=0 t=15, [15] pred=1 true=0 t=18
  Batch  63 | t=[1,18] | loss=0.6350 | acc=10/16 | MISCLASSIFIED: [0] pred=0 true=1 t=3, [3] pred=0 true=1 t=9, [5] pred=0 true=1 t=10, [8] pred=0 true=1 t=10, [10] pred=0 true=1 t=11, [12] pred=0 true=1 t=5
  Batch  64 | t=[1,17] | loss=0.5639 | acc=11/16 | MISCLASSIFIED: [2] pred=0 true=1 t=8, [3] pred=1 true=0 t=17, [8] pred=0 true=1 t=1, [12] pred=1 true=0 t=17, [15] pred=0 true=1 t=8
  Batch  65 | t=[3,18] | loss=0.5760 | acc=9/16 | MISCLASSIFIED: [1] pred=0 true=1 t=10, [2] pred=1 true=0 t=13, [3] pred=1 true=0 t=10, [4] pred=0 true=1 t=3, [9] pred=0 true=1 t=12, [13] pred=0 true=1 t=4, [14] pred=1 true=0 t=17
  Batch  66 | t=[2,19] | loss=0.9513 | acc=6/16 | MISCLASSIFIED: [0] pred=1 true=0 t=7, [2] pred=1 true=0 t=2, [3] pred=1 true=0 t=19, [5] pred=1 true=0 t=19, [6] pred=1 true=0 t=11, [8] pred=1 true=0 t=15, [11] pred=1 true=0 t=16, [12] pred=1 true=0 t=5, [13] pred=1 true=0 t=10, [15] pred=1 true=0 t=5
  Batch  67 | t=[0,16] | loss=0.6999 | acc=8/16 | MISCLASSIFIED: [0] pred=1 true=0 t=9, [1] pred=0 true=1 t=7, [2] pred=1 true=0 t=16, [4] pred=0 true=1 t=1, [8] pred=0 true=1 t=1, [10] pred=1 true=0 t=14, [13] pred=1 true=0 t=14, [15] pred=0 true=1 t=4
  Batch  68 | t=[2,19] | loss=0.5221 | acc=13/16 | MISCLASSIFIED: [3] pred=0 true=1 t=10, [7] pred=0 true=1 t=2, [14] pred=0 true=1 t=10
  Batch  69 | t=[0,17] | loss=0.6761 | acc=9/16 | MISCLASSIFIED: [0] pred=1 true=0 t=17, [2] pred=0 true=1 t=15, [4] pred=1 true=0 t=8, [7] pred=0 true=1 t=10, [10] pred=0 true=1 t=11, [11] pred=1 true=0 t=8, [14] pred=0 true=1 t=0
  Batch  70 | t=[0,18] | loss=0.5353 | acc=12/16 | MISCLASSIFIED: [1] pred=0 true=1 t=15, [9] pred=0 true=1 t=6, [11] pred=0 true=1 t=0, [13] pred=0 true=1 t=8
  Batch  71 | t=[0,19] | loss=0.6257 | acc=12/16 | MISCLASSIFIED: [7] pred=1 true=0 t=3, [9] pred=1 true=0 t=6, [12] pred=0 true=1 t=3, [13] pred=1 true=0 t=10
  Batch  72 | t=[3,19] | loss=0.5655 | acc=11/16 | MISCLASSIFIED: [2] pred=1 true=0 t=3, [3] pred=1 true=0 t=15, [8] pred=1 true=0 t=19, [10] pred=1 true=0 t=16, [13] pred=0 true=1 t=19
  Batch  73 | t=[0,18] | loss=0.7761 | acc=11/16 | MISCLASSIFIED: [1] pred=0 true=1 t=0, [3] pred=1 true=0 t=16, [4] pred=0 true=1 t=10, [9] pred=1 true=0 t=5, [11] pred=1 true=0 t=10
  Batch  74 | t=[1,18] | loss=0.5481 | acc=13/16 | MISCLASSIFIED: [1] pred=1 true=0 t=2, [9] pred=0 true=1 t=7, [12] pred=0 true=1 t=14
  Batch  75 | t=[0,19] | loss=0.4964 | acc=11/16 | MISCLASSIFIED: [0] pred=0 true=1 t=7, [9] pred=0 true=1 t=14, [10] pred=0 true=1 t=16, [11] pred=0 true=1 t=14, [14] pred=0 true=1 t=0
  Batch  76 | t=[0,19] | loss=0.6582 | acc=12/16 | MISCLASSIFIED: [3] pred=0 true=1 t=9, [5] pred=1 true=0 t=3, [6] pred=1 true=0 t=5, [9] pred=1 true=0 t=12
  Batch  77 | t=[1,19] | loss=0.6433 | acc=12/16 | MISCLASSIFIED: [3] pred=1 true=0 t=12, [5] pred=1 true=0 t=8, [6] pred=1 true=0 t=2, [9] pred=1 true=0 t=15
  Batch  78 | t=[0,17] | loss=0.3664 | acc=15/16 | MISCLASSIFIED: [10] pred=1 true=0 t=11
  Batch  79 | t=[1,19] | loss=0.5314 | acc=13/16 | MISCLASSIFIED: [8] pred=1 true=0 t=1, [11] pred=1 true=0 t=5, [13] pred=1 true=0 t=11
  Batch  80 | t=[2,19] | loss=0.7599 | acc=7/16 | MISCLASSIFIED: [0] pred=0 true=1 t=16, [1] pred=0 true=1 t=16, [2] pred=1 true=0 t=11, [5] pred=0 true=1 t=19, [7] pred=0 true=1 t=19, [9] pred=0 true=1 t=14, [10] pred=0 true=1 t=4, [13] pred=0 true=1 t=16, [14] pred=0 true=1 t=16
  Batch  81 | t=[3,17] | loss=0.7076 | acc=10/16 | MISCLASSIFIED: [0] pred=0 true=1 t=13, [1] pred=0 true=1 t=16, [3] pred=1 true=0 t=13, [5] pred=1 true=0 t=9, [8] pred=1 true=0 t=12, [14] pred=0 true=1 t=3
  Batch  82 | t=[1,16] | loss=0.3270 | acc=16/16
  Batch  83 | t=[0,19] | loss=0.6985 | acc=10/16 | MISCLASSIFIED: [1] pred=1 true=0 t=6, [2] pred=1 true=0 t=10, [3] pred=1 true=0 t=13, [6] pred=1 true=0 t=8, [8] pred=1 true=0 t=13, [12] pred=1 true=0 t=12
  Batch  84 | t=[2,19] | loss=0.4520 | acc=13/16 | MISCLASSIFIED: [4] pred=1 true=0 t=19, [5] pred=1 true=0 t=18, [14] pred=1 true=0 t=8
  Batch  85 | t=[2,15] | loss=0.4844 | acc=12/14 | MISCLASSIFIED: [6] pred=1 true=0 t=11, [10] pred=1 true=0 t=11
Epoch 4 [warmup] | Loss: 0.7014 | Val Loss: 0.6233 | Val Acc: 70.3% | LR: 3.20e-03
--- Saved model to checkpoints/robust_classification/state.pt ---
--- Saved model to checkpoints/robust_classification_best/state.pt ---
  ** New best metric: 70.3% — saved to checkpoints/robust_classification_best
  Batch   0 | t=[0,23] | loss=0.6978 | acc=10/16 | MISCLASSIFIED: [0] pred=0 true=1 t=12, [3] pred=0 true=1 t=9, [5] pred=0 true=1 t=0, [7] pred=0 true=1 t=3, [9] pred=1 true=0 t=18, [15] pred=1 true=0 t=13
  Batch   1 | t=[0,24] | loss=0.5114 | acc=13/16 | MISCLASSIFIED: [3] pred=1 true=0 t=20, [10] pred=1 true=0 t=5, [14] pred=1 true=0 t=11
  Batch   2 | t=[1,24] | loss=0.4307 | acc=13/16 | MISCLASSIFIED: [2] pred=0 true=1 t=2, [9] pred=1 true=0 t=24, [13] pred=1 true=0 t=11
  Batch   3 | t=[0,20] | loss=0.9214 | acc=8/16 | MISCLASSIFIED: [0] pred=1 true=0 t=2, [5] pred=1 true=0 t=6, [8] pred=1 true=0 t=0, [10] pred=1 true=0 t=13, [12] pred=1 true=0 t=12, [13] pred=1 true=0 t=15, [14] pred=0 true=1 t=1, [15] pred=1 true=0 t=10
  Batch   4 | t=[0,24] | loss=0.9463 | acc=10/16 | MISCLASSIFIED: [2] pred=0 true=1 t=21, [3] pred=0 true=1 t=2, [4] pred=0 true=1 t=19, [5] pred=1 true=0 t=14, [9] pred=0 true=1 t=20, [13] pred=0 true=1 t=24
  Batch   5 | t=[0,22] | loss=0.8535 | acc=7/16 | MISCLASSIFIED: [0] pred=0 true=1 t=2, [4] pred=0 true=1 t=12, [6] pred=0 true=1 t=4, [7] pred=0 true=1 t=16, [8] pred=1 true=0 t=9, [9] pred=0 true=1 t=22, [10] pred=0 true=1 t=11, [11] pred=0 true=1 t=1, [13] pred=0 true=1 t=14
  Batch   6 | t=[1,22] | loss=0.4771 | acc=12/16 | MISCLASSIFIED: [0] pred=1 true=0 t=14, [8] pred=0 true=1 t=1, [9] pred=1 true=0 t=22, [10] pred=0 true=1 t=1
  Batch   7 | t=[1,24] | loss=0.4659 | acc=14/16 | MISCLASSIFIED: [0] pred=1 true=0 t=14, [12] pred=1 true=0 t=4
  Batch   8 | t=[0,24] | loss=0.4797 | acc=13/16 | MISCLASSIFIED: [10] pred=1 true=0 t=22, [13] pred=1 true=0 t=1, [14] pred=0 true=1 t=24
  Batch   9 | t=[0,23] | loss=0.5249 | acc=12/16 | MISCLASSIFIED: [6] pred=1 true=0 t=23, [9] pred=1 true=0 t=21, [13] pred=1 true=0 t=22, [15] pred=0 true=1 t=2
  Batch  10 | t=[1,22] | loss=0.7540 | acc=12/16 | MISCLASSIFIED: [2] pred=0 true=1 t=20, [5] pred=1 true=0 t=15, [6] pred=1 true=0 t=18, [13] pred=1 true=0 t=2
  Batch  11 | t=[3,24] | loss=0.3490 | acc=13/16 | MISCLASSIFIED: [5] pred=1 true=0 t=7, [14] pred=1 true=0 t=3, [15] pred=1 true=0 t=11
  Batch  12 | t=[2,24] | loss=0.4546 | acc=13/16 | MISCLASSIFIED: [5] pred=1 true=0 t=2, [12] pred=1 true=0 t=15, [15] pred=0 true=1 t=18
  Batch  13 | t=[1,24] | loss=0.6991 | acc=11/16 | MISCLASSIFIED: [3] pred=1 true=0 t=16, [9] pred=1 true=0 t=18, [10] pred=0 true=1 t=5, [13] pred=0 true=1 t=4, [14] pred=1 true=0 t=2
  Batch  14 | t=[0,23] | loss=0.4535 | acc=12/16 | MISCLASSIFIED: [1] pred=0 true=1 t=16, [5] pred=0 true=1 t=8, [6] pred=0 true=1 t=16, [10] pred=0 true=1 t=11
  Batch  15 | t=[2,24] | loss=0.7468 | acc=12/16 | MISCLASSIFIED: [2] pred=0 true=1 t=14, [6] pred=0 true=1 t=2, [9] pred=0 true=1 t=18, [11] pred=0 true=1 t=11
  Batch  16 | t=[0,20] | loss=0.4178 | acc=14/16 | MISCLASSIFIED: [2] pred=0 true=1 t=3, [7] pred=0 true=1 t=14
  Batch  17 | t=[5,24] | loss=0.7134 | acc=11/16 | MISCLASSIFIED: [0] pred=1 true=0 t=21, [2] pred=0 true=1 t=7, [4] pred=0 true=1 t=5, [7] pred=0 true=1 t=10, [15] pred=0 true=1 t=15
  Batch  18 | t=[0,24] | loss=0.7581 | acc=11/16 | MISCLASSIFIED: [0] pred=1 true=0 t=4, [6] pred=1 true=0 t=0, [9] pred=0 true=1 t=7, [11] pred=1 true=0 t=21, [14] pred=1 true=0 t=4
  Batch  19 | t=[0,24] | loss=0.6379 | acc=13/16 | MISCLASSIFIED: [2] pred=1 true=0 t=0, [3] pred=1 true=0 t=9, [4] pred=1 true=0 t=18
  Batch  20 | t=[0,21] | loss=1.0120 | acc=12/16 | MISCLASSIFIED: [1] pred=1 true=0 t=3, [7] pred=1 true=0 t=6, [12] pred=1 true=0 t=11, [15] pred=1 true=0 t=1
  Batch  21 | t=[2,24] | loss=0.5807 | acc=13/16 | MISCLASSIFIED: [6] pred=1 true=0 t=8, [11] pred=1 true=0 t=24, [13] pred=1 true=0 t=20
  Batch  22 | t=[3,24] | loss=0.3498 | acc=15/16 | MISCLASSIFIED: [15] pred=1 true=0 t=10
  Batch  23 | t=[0,23] | loss=0.7602 | acc=10/16 | MISCLASSIFIED: [1] pred=0 true=1 t=0, [4] pred=0 true=1 t=9, [5] pred=0 true=1 t=23, [6] pred=1 true=0 t=15, [9] pred=1 true=0 t=13, [12] pred=0 true=1 t=20
  Batch  24 | t=[0,21] | loss=1.0339 | acc=8/16 | MISCLASSIFIED: [5] pred=0 true=1 t=1, [6] pred=0 true=1 t=16, [7] pred=0 true=1 t=5, [8] pred=0 true=1 t=13, [10] pred=0 true=1 t=21, [11] pred=0 true=1 t=0, [14] pred=0 true=1 t=10, [15] pred=0 true=1 t=12
  Batch  25 | t=[1,23] | loss=0.6899 | acc=11/16 | MISCLASSIFIED: [4] pred=0 true=1 t=6, [5] pred=0 true=1 t=23, [9] pred=1 true=0 t=14, [11] pred=0 true=1 t=16, [13] pred=0 true=1 t=18
  Batch  26 | t=[1,22] | loss=0.8314 | acc=8/16 | MISCLASSIFIED: [0] pred=0 true=1 t=8, [1] pred=1 true=0 t=2, [5] pred=0 true=1 t=12, [7] pred=0 true=1 t=11, [9] pred=0 true=1 t=12, [11] pred=0 true=1 t=6, [14] pred=1 true=0 t=3, [15] pred=0 true=1 t=2
  Batch  27 | t=[0,20] | loss=0.5487 | acc=12/16 | MISCLASSIFIED: [7] pred=0 true=1 t=0, [9] pred=0 true=1 t=18, [14] pred=1 true=0 t=15, [15] pred=1 true=0 t=9
  Batch  28 | t=[0,23] | loss=1.0608 | acc=9/16 | MISCLASSIFIED: [3] pred=1 true=0 t=1, [4] pred=1 true=0 t=15, [6] pred=1 true=0 t=23, [7] pred=1 true=0 t=22, [8] pred=1 true=0 t=19, [10] pred=1 true=0 t=17, [14] pred=1 true=0 t=18
  Batch  29 | t=[0,24] | loss=0.7608 | acc=8/16 | MISCLASSIFIED: [1] pred=1 true=0 t=3, [2] pred=1 true=0 t=4, [3] pred=1 true=0 t=8, [4] pred=1 true=0 t=8, [8] pred=1 true=0 t=19, [10] pred=1 true=0 t=0, [12] pred=1 true=0 t=18, [15] pred=1 true=0 t=6
  Batch  30 | t=[1,23] | loss=0.6871 | acc=12/16 | MISCLASSIFIED: [2] pred=1 true=0 t=10, [5] pred=1 true=0 t=22, [12] pred=1 true=0 t=12, [14] pred=1 true=0 t=17
  Batch  31 | t=[0,24] | loss=0.7475 | acc=11/16 | MISCLASSIFIED: [2] pred=0 true=1 t=21, [4] pred=0 true=1 t=24, [8] pred=0 true=1 t=6, [12] pred=1 true=0 t=0, [13] pred=0 true=1 t=24
  Batch  32 | t=[2,23] | loss=0.9240 | acc=8/16 | MISCLASSIFIED: [0] pred=0 true=1 t=3, [4] pred=0 true=1 t=23, [5] pred=0 true=1 t=7, [7] pred=0 true=1 t=17, [9] pred=0 true=1 t=6, [11] pred=0 true=1 t=5, [14] pred=0 true=1 t=9, [15] pred=0 true=1 t=11
  Batch  33 | t=[0,23] | loss=1.0642 | acc=7/16 | MISCLASSIFIED: [3] pred=0 true=1 t=22, [4] pred=0 true=1 t=2, [5] pred=0 true=1 t=10, [6] pred=0 true=1 t=8, [8] pred=0 true=1 t=22, [12] pred=0 true=1 t=13, [13] pred=0 true=1 t=4, [14] pred=0 true=1 t=17, [15] pred=0 true=1 t=7
  Batch  34 | t=[1,24] | loss=0.5480 | acc=11/16 | MISCLASSIFIED: [4] pred=0 true=1 t=18, [7] pred=0 true=1 t=12, [8] pred=0 true=1 t=1, [9] pred=0 true=1 t=21, [10] pred=0 true=1 t=5
  Batch  35 | t=[1,23] | loss=0.5678 | acc=12/16 | MISCLASSIFIED: [1] pred=0 true=1 t=8, [4] pred=1 true=0 t=19, [7] pred=1 true=0 t=11, [11] pred=1 true=0 t=10
  Batch  36 | t=[0,23] | loss=0.5823 | acc=11/16 | MISCLASSIFIED: [2] pred=1 true=0 t=23, [5] pred=1 true=0 t=7, [9] pred=1 true=0 t=13, [13] pred=1 true=0 t=4, [14] pred=1 true=0 t=0
  Batch  37 | t=[1,22] | loss=0.6689 | acc=9/16 | MISCLASSIFIED: [0] pred=1 true=0 t=1, [2] pred=1 true=0 t=16, [3] pred=1 true=0 t=7, [6] pred=1 true=0 t=20, [9] pred=1 true=0 t=22, [11] pred=1 true=0 t=10, [12] pred=1 true=0 t=6
  Batch  38 | t=[0,24] | loss=0.6794 | acc=10/16 | MISCLASSIFIED: [0] pred=1 true=0 t=10, [1] pred=1 true=0 t=8, [2] pred=1 true=0 t=12, [7] pred=1 true=0 t=22, [8] pred=1 true=0 t=5, [11] pred=1 true=0 t=16
  Batch  39 | t=[1,19] | loss=0.7250 | acc=10/16 | MISCLASSIFIED: [5] pred=1 true=0 t=2, [6] pred=1 true=0 t=15, [10] pred=0 true=1 t=1, [11] pred=1 true=0 t=6, [13] pred=1 true=0 t=5, [15] pred=1 true=0 t=9
  Batch  40 | t=[0,24] | loss=0.5500 | acc=12/16 | MISCLASSIFIED: [1] pred=0 true=1 t=11, [6] pred=1 true=0 t=12, [9] pred=1 true=0 t=2, [12] pred=0 true=1 t=12
  Batch  41 | t=[3,24] | loss=0.5519 | acc=12/16 | MISCLASSIFIED: [3] pred=0 true=1 t=20, [5] pred=0 true=1 t=24, [7] pred=0 true=1 t=20, [13] pred=0 true=1 t=6
  Batch  42 | t=[0,24] | loss=0.8103 | acc=11/16 | MISCLASSIFIED: [2] pred=0 true=1 t=0, [5] pred=0 true=1 t=12, [7] pred=0 true=1 t=16, [13] pred=0 true=1 t=14, [14] pred=1 true=0 t=16
  Batch  43 | t=[1,23] | loss=1.1169 | acc=9/16 | MISCLASSIFIED: [2] pred=0 true=1 t=23, [4] pred=0 true=1 t=1, [5] pred=0 true=1 t=4, [6] pred=0 true=1 t=10, [8] pred=0 true=1 t=4, [11] pred=0 true=1 t=6, [14] pred=1 true=0 t=4
  Batch  44 | t=[2,24] | loss=0.8727 | acc=10/16 | MISCLASSIFIED: [0] pred=0 true=1 t=8, [1] pred=0 true=1 t=19, [7] pred=0 true=1 t=9, [8] pred=0 true=1 t=24, [9] pred=0 true=1 t=12, [15] pred=0 true=1 t=17
  Batch  45 | t=[0,23] | loss=0.7568 | acc=12/16 | MISCLASSIFIED: [3] pred=0 true=1 t=8, [4] pred=0 true=1 t=3, [5] pred=0 true=1 t=18, [12] pred=0 true=1 t=0
  Batch  46 | t=[1,24] | loss=1.1334 | acc=10/16 | MISCLASSIFIED: [1] pred=1 true=0 t=23, [3] pred=1 true=0 t=13, [8] pred=0 true=1 t=19, [10] pred=1 true=0 t=9, [11] pred=1 true=0 t=5, [15] pred=1 true=0 t=1
  Batch  47 | t=[3,22] | loss=0.9209 | acc=10/16 | MISCLASSIFIED: [0] pred=0 true=1 t=19, [1] pred=0 true=1 t=14, [4] pred=1 true=0 t=3, [6] pred=1 true=0 t=17, [8] pred=1 true=0 t=22, [11] pred=1 true=0 t=13
